image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,batch_name,config_name,compound,concentration
image_02464,Group B,101,37.655948638916016,9871281.0,1732.9524561450671,43008,0.1640625,0.000385284423828125,3.85284423828125,377.90594482421875,366.8445739746094,276.0,88.0,586.5,0.16831683168316833,0.09900990099009901,0.7326732673267327,Week1_22141,sensitive,cytochalasin B,1.0
image_02465,Group B,125,56.778968811035156,14884266.0,2421.581005137821,51510,0.19649505615234375,0.000476837158203125,4.76837158203125,364.92401123046875,360.1292724609375,211.0,54.5,630.5,0.176,0.144,0.68,Week1_22141,sensitive,cytochalasin B,1.0
image_00384,Group B,49,30.656394958496094,8036390.0,1188.205406644789,30365,0.11583328247070312,0.000186920166015625,1.86920166015625,557.1326293945312,443.51971435546875,515.0,109.5,833.0,0.10204081632653061,0.12244897959183673,0.7755102040816326,Week2_24121,sensitive,ALLN,0.03
image_00385,Group B,48,49.487266540527344,12972790.0,2490.024999602174,24904,0.095001220703125,0.00018310546875,1.8310546875,468.0208435058594,477.3927307128906,309.75,65.25,748.625,0.125,0.1875,0.6875,Week2_24121,sensitive,ALLN,0.03
image_00386,Group B,44,32.21415710449219,8444748.0,1822.967213516822,32267,0.12308883666992188,0.0001678466796875,1.678466796875,666.9545288085938,497.3430480957031,630.75,294.875,968.0,0.11363636363636363,0.06818181818181818,0.8181818181818182,Week2_24121,sensitive,ALLN,0.03
image_00387,Group B,44,45.213199615478516,11852369.0,2548.0410518138524,29693,0.11326980590820312,0.0001678466796875,1.678466796875,607.6704711914062,472.3653564453125,663.5,198.625,787.625,0.11363636363636363,0.09090909090909091,0.7954545454545454,Week2_24121,sensitive,ALLN,0.03
image_00396,Group B,29,49.10129165649414,12871609.0,2585.5906654458813,16741,0.06386184692382812,0.000110626220703125,1.10626220703125,519.2413940429688,393.48004150390625,443.5,178.0,962.5,0.10344827586206896,0.13793103448275862,0.7586206896551724,Week2_24121,sensitive,ALLN,0.1
image_00397,Group B,40,44.110050201416016,11563185.0,2254.4427954167913,21720,0.082855224609375,0.000152587890625,1.52587890625,489.54998779296875,463.8499755859375,346.25,86.25,731.75,0.075,0.2,0.725,Week2_24121,sensitive,ALLN,0.1
image_00398,Group B,46,53.9064826965332,14131261.0,2889.8733231479855,31416,0.119842529296875,0.00017547607421875,1.7547607421875,616.9456787109375,549.9723510742188,505.25,92.25,981.375,0.10869565217391304,0.15217391304347827,0.7391304347826086,Week2_24121,sensitive,ALLN,0.1
image_00399,Group B,61,51.19139862060547,13419518.0,2571.440341055335,28983,0.11056137084960938,0.000232696533203125,2.32696533203125,426.0163879394531,404.2549743652344,348.0,73.0,688.0,0.09836065573770492,0.21311475409836064,0.6885245901639344,Week2_24121,sensitive,ALLN,0.1
image_00408,Group B,40,66.01653289794922,17305838.0,3061.8121427399456,12589,0.048023223876953125,0.000152587890625,1.52587890625,274.51251220703125,293.29193115234375,204.0,31.75,380.5,0.2,0.175,0.625,Week2_24121,sensitive,ALLN,0.3
image_00409,Group B,58,39.41014099121094,10331132.0,1633.8433047530707,33697,0.12854385375976562,0.00022125244140625,2.2125244140625,522.1551513671875,507.8035583496094,303.0,95.5,970.75,0.1206896551724138,0.13793103448275862,0.7413793103448276,Week2_24121,sensitive,ALLN,0.3
image_00410,Group B,55,69.2016830444336,18140806.0,2841.0420113275177,17566,0.06700897216796875,0.000209808349609375,2.09808349609375,281.7818298339844,337.479248046875,130.5,46.75,326.75,0.09090909090909091,0.36363636363636365,0.5454545454545454,Week2_24121,sensitive,ALLN,0.3
image_00411,Group B,42,50.59553909301758,13263317.0,2633.645123380338,23633,0.09015274047851562,0.00016021728515625,1.6021728515625,510.702392578125,548.5645141601562,324.0,32.25,795.25,0.16666666666666666,0.14285714285714285,0.6904761904761905,Week2_24121,sensitive,ALLN,0.3
image_00420,Group B,44,37.88478469848633,9931269.0,1971.0998655404983,17749,0.06770706176757812,0.0001678466796875,1.678466796875,354.9772644042969,396.7791442871094,142.75,34.875,547.625,0.11363636363636363,0.2727272727272727,0.6136363636363636,Week2_24121,sensitive,ALLN,1.0
image_00421,Group B,33,37.98611068725586,9957831.0,1738.8615281258099,16873,0.06436538696289062,0.000125885009765625,1.25885009765625,456.8939514160156,365.9967041015625,369.5,136.5,700.5,0.030303030303030304,0.21212121212121213,0.7575757575757576,Week2_24121,sensitive,ALLN,1.0
image_00422,Group B,55,49.662357330322266,13018689.0,2272.4891201387945,23707,0.09043502807617188,0.000209808349609375,2.09808349609375,381.9818115234375,452.82275390625,125.5,41.25,569.25,0.14545454545454545,0.21818181818181817,0.6363636363636364,Week2_24121,sensitive,ALLN,1.0
image_00423,Group B,45,33.50210189819336,8782375.0,1730.9784578012623,23170,0.08838653564453125,0.000171661376953125,1.71661376953125,458.45556640625,437.0589294433594,291.0,112.5,606.0,0.06666666666666667,0.15555555555555556,0.7777777777777778,Week2_24121,sensitive,ALLN,1.0
image_00432,Group B,16,26.263771057128906,6884890.0,2013.117795129714,9405,0.035877227783203125,6.103515625e-05,0.6103515625,538.53125,394.329833984375,439.25,175.75,773.5,0.0625,0.1875,0.75,Week2_24121,sensitive,ALLN,10.0
image_00433,Group B,31,19.261550903320312,5049300.0,1175.2478447870817,16404,0.0625762939453125,0.000118255615234375,1.18255615234375,472.56451416015625,394.78802490234375,391.5,121.0,804.0,0.0967741935483871,0.12903225806451613,0.7741935483870968,Week2_24121,sensitive,ALLN,10.0
image_00434,Group B,32,17.208576202392578,4511125.0,1201.6984507712623,26156,0.0997772216796875,0.0001220703125,1.220703125,750.21875,479.1030578613281,741.75,330.75,1075.5,0.03125,0.09375,0.875,Week2_24121,sensitive,ALLN,10.0
image_00435,Group B,28,19.646286010742188,5150156.0,1062.0210045778658,22481,0.08575820922851562,0.0001068115234375,1.068115234375,729.6428833007812,295.9413757324219,713.25,557.25,979.125,0.0,0.0,1.0,Week2_24121,sensitive,ALLN,10.0
image_00444,Group B,32,23.426151275634766,6141025.0,1509.2303022863198,24040,0.091705322265625,0.0001220703125,1.220703125,678.40625,488.65155029296875,606.0,301.0,955.625,0.09375,0.03125,0.875,Week2_24121,sensitive,ALLN,30.0
image_00445,Group B,34,15.796764373779297,4141027.0,889.763645994346,22217,0.08475112915039062,0.00012969970703125,1.2969970703125,596.38232421875,441.861083984375,444.25,245.375,833.875,0.058823529411764705,0.058823529411764705,0.8823529411764706,Week2_24121,sensitive,ALLN,30.0
image_00446,Group B,29,15.03512191772461,3941367.0,948.8146119403973,23439,0.08941268920898438,0.000110626220703125,1.10626220703125,728.637939453125,452.8707275390625,649.0,382.0,1009.5,0.034482758620689655,0.06896551724137931,0.896551724137931,Week2_24121,sensitive,ALLN,30.0
image_00447,Group B,23,16.110836029052734,4223359.0,996.0156046263728,12947,0.049388885498046875,8.7738037109375e-05,0.87738037109375,504.36956787109375,350.6399230957031,436.5,255.75,715.75,0.08695652173913043,0.043478260869565216,0.8695652173913043,Week2_24121,sensitive,ALLN,30.0
image_02484,Group A,60,40.58570861816406,10639300.0,2138.5403606367763,26486,0.10103607177734375,0.0002288818359375,2.288818359375,392.64166259765625,435.4176940917969,268.75,47.0,553.0,0.16666666666666666,0.2,0.6333333333333333,Week2_24121,sensitive,cytochalasin D,0.003
image_02485,Group A,41,40.51160430908203,10619874.0,2473.457003401534,24003,0.09156417846679688,0.000156402587890625,1.56402587890625,527.3780517578125,404.68487548828125,503.0,177.5,754.5,0.0975609756097561,0.07317073170731707,0.8292682926829268,Week2_24121,sensitive,cytochalasin D,0.003
image_02486,Group A,44,40.18898010253906,10535300.0,2628.076789572602,24699,0.09421920776367188,0.0001678466796875,1.678466796875,506.0,512.0693969726562,332.5,80.25,721.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,Week2_24121,sensitive,cytochalasin D,0.003
image_02487,Group A,36,23.060771942138672,6045243.0,1891.0622514426796,22522,0.08591461181640625,0.0001373291015625,1.373291015625,574.0,443.7808837890625,523.5,210.625,795.125,0.05555555555555555,0.08333333333333333,0.8611111111111112,Week2_24121,sensitive,cytochalasin D,0.003
image_02496,Group A,48,28.443603515625,7456320.0,1681.7426995635033,29028,0.1107330322265625,0.00018310546875,1.8310546875,547.8958129882812,492.4972839355469,431.5,147.5,852.875,0.10416666666666667,0.10416666666666667,0.7916666666666666,Week2_24121,sensitive,cytochalasin D,0.01
image_02497,Group A,63,35.131431579589844,9209494.0,2116.016798615863,27777,0.10596084594726562,0.000240325927734375,2.40325927734375,387.5873107910156,454.8879089355469,153.5,53.75,696.25,0.20634920634920634,0.19047619047619047,0.6031746031746031,Week2_24121,sensitive,cytochalasin D,0.01
image_02498,Group A,41,35.63036346435547,9340286.0,2113.9711035116925,24292,0.0926666259765625,0.000156402587890625,1.56402587890625,530.219482421875,477.2835998535156,408.0,58.0,850.5,0.17073170731707318,0.0975609756097561,0.7317073170731707,Week2_24121,sensitive,cytochalasin D,0.01
image_02499,Group A,38,39.27406692504883,10295461.0,2460.641794821815,21136,0.08062744140625,0.00014495849609375,1.4495849609375,500.52630615234375,421.7987060546875,352.75,179.125,751.375,0.07894736842105263,0.10526315789473684,0.8157894736842105,Week2_24121,sensitive,cytochalasin D,0.01
image_02508,Group A,42,24.58526611328125,6444880.0,1499.5748372338712,25658,0.09787750244140625,0.00016021728515625,1.6021728515625,555.547607421875,426.0146484375,489.25,145.875,925.625,0.07142857142857142,0.09523809523809523,0.8333333333333334,Week2_24121,sensitive,cytochalasin D,0.03
image_02509,Group A,47,18.16938018798828,4762994.0,1165.5885054813116,27151,0.10357284545898438,0.000179290771484375,1.79290771484375,523.3297729492188,353.6058349609375,435.5,239.5,698.25,0.0425531914893617,0.06382978723404255,0.8936170212765957,Week2_24121,sensitive,cytochalasin D,0.03
image_02510,Group A,33,28.660030364990234,7513055.0,2218.4603369375545,18157,0.06926345825195312,0.000125885009765625,1.25885009765625,508.81817626953125,457.28692626953125,421.0,129.5,690.5,0.12121212121212122,0.12121212121212122,0.7575757575757576,Week2_24121,sensitive,cytochalasin D,0.03
image_02511,Group A,45,24.35834503173828,6385394.0,1506.5552207352011,29178,0.11130523681640625,0.000171661376953125,1.71661376953125,595.4111328125,444.4039001464844,479.0,211.0,969.0,0.022222222222222223,0.0,0.9777777777777777,Week2_24121,sensitive,cytochalasin D,0.03
image_02520,Group A,54,26.691322326660156,6996970.0,1786.4980484772823,26726,0.10195159912109375,0.00020599365234375,2.0599365234375,449.3888854980469,360.6543273925781,404.25,120.375,610.0,0.037037037037037035,0.16666666666666666,0.7962962962962963,Week2_24121,sensitive,cytochalasin D,0.1
image_02521,Group A,49,24.99041748046875,6551088.0,1776.238685335964,28212,0.1076202392578125,0.000186920166015625,1.86920166015625,523.244873046875,452.411376953125,372.0,206.5,749.0,0.10204081632653061,0.061224489795918366,0.8367346938775511,Week2_24121,sensitive,cytochalasin D,0.1
image_02522,Group A,56,24.514320373535156,6426282.0,1647.1925058033667,34631,0.13210678100585938,0.000213623046875,2.13623046875,566.6785888671875,388.44830322265625,476.75,281.625,814.25,0.017857142857142856,0.07142857142857142,0.9107142857142857,Week2_24121,sensitive,cytochalasin D,0.1
image_02523,Group A,41,29.835498809814453,7821197.0,2087.278340206816,24756,0.0944366455078125,0.000156402587890625,1.56402587890625,546.9268188476562,362.5711669921875,519.5,238.5,769.0,0.024390243902439025,0.04878048780487805,0.926829268292683,Week2_24121,sensitive,cytochalasin D,0.1
image_02532,Group A,53,19.05004119873047,4993854.0,1926.88786910841,22964,0.0876007080078125,0.000202178955078125,2.02178955078125,392.0094299316406,191.54417419433594,346.5,240.5,451.0,0.0,0.018867924528301886,0.9811320754716981,Week2_24121,sensitive,cytochalasin D,1.0
image_02533,Group A,54,17.348743438720703,4547869.0,1381.705019096713,20458,0.07804107666015625,0.00020599365234375,2.0599365234375,340.7314758300781,209.213134765625,271.0,210.5,430.375,0.037037037037037035,0.018518518518518517,0.9444444444444444,Week2_24121,sensitive,cytochalasin D,1.0
image_02534,Group A,51,17.577789306640625,4607912.0,1518.3332356279716,18026,0.06876373291015625,0.000194549560546875,1.94549560546875,317.0294189453125,202.49725341796875,295.5,234.75,357.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,Week2_24121,sensitive,cytochalasin D,1.0
image_02535,Group A,53,17.674179077148438,4633180.0,1432.7520102818962,19373,0.07390213012695312,0.000202178955078125,2.02178955078125,329.8113098144531,181.615966796875,309.0,253.0,380.5,0.018867924528301886,0.03773584905660377,0.9433962264150944,Week2_24121,sensitive,cytochalasin D,1.0
image_02544,Group A,64,18.491313934326172,4847387.0,1815.2449654458178,20462,0.07805633544921875,0.000244140625,2.44140625,286.984375,153.93724060058594,247.75,187.375,329.125,0.015625,0.03125,0.953125,Week2_24121,sensitive,cytochalasin D,3.0
image_02545,Group A,48,17.602737426757812,4614452.0,1851.9772456192877,18245,0.06959915161132812,0.00018310546875,1.8310546875,340.8125,210.75926208496094,289.25,210.125,400.125,0.0,0.0625,0.9375,Week2_24121,sensitive,cytochalasin D,3.0
image_02546,Group A,60,15.513038635253906,4066650.0,1507.4064919812954,18116,0.0691070556640625,0.0002288818359375,2.288818359375,268.6666564941406,149.77491760253906,243.5,205.25,334.375,0.016666666666666666,0.1,0.8833333333333333,Week2_24121,sensitive,cytochalasin D,3.0
image_02547,Group A,73,20.33359146118164,5330329.0,1788.9387007152982,23047,0.08791732788085938,0.000278472900390625,2.78472900390625,280.58905029296875,162.82958984375,250.0,197.0,367.5,0.0547945205479452,0.1095890410958904,0.8356164383561644,Week2_24121,sensitive,cytochalasin D,3.0
image_02556,Group A,50,14.422035217285156,3780650.0,1161.3404180746875,14083,0.053722381591796875,0.00019073486328125,1.9073486328125,246.66000366210938,145.667724609375,216.0,144.5,348.5,0.0,0.14,0.86,Week2_24121,sensitive,cytochalasin D,10.0
image_02557,Group A,31,9.986671447753906,2617946.0,625.1534783555544,7695,0.029354095458984375,0.000118255615234375,1.18255615234375,218.27420043945312,138.54147338867188,216.5,113.25,254.5,0.06451612903225806,0.1935483870967742,0.7419354838709677,Week2_24121,sensitive,cytochalasin D,10.0
image_00672,Group A,138,70.0311393737793,18358243.0,2568.1281463977502,54469,0.20778274536132812,0.00052642822265625,5.2642822265625,348.9130554199219,367.65386962890625,203.75,34.125,580.5,0.18115942028985507,0.2246376811594203,0.5942028985507246,Week1_22123,default,aphidicolin,0.003
image_00673,Group A,126,40.40898132324219,10592972.0,1377.6727000975516,54977,0.20972061157226562,0.00048065185546875,4.8065185546875,385.6190490722656,380.1197509765625,288.5,58.125,647.75,0.10317460317460317,0.20634920634920634,0.6904761904761905,Week1_22123,default,aphidicolin,0.003
image_00674,Group A,161,49.53438186645508,12985141.0,1579.387131180716,64573,0.24632644653320312,0.000614166259765625,6.14166259765625,351.78570556640625,350.40496826171875,268.5,74.5,490.0,0.11801242236024845,0.16770186335403728,0.7142857142857143,Week1_22123,default,aphidicolin,0.003
image_00675,Group A,142,68.16677856445312,17869512.0,2374.376352085732,50902,0.19417572021484375,0.00054168701171875,5.4168701171875,314.53521728515625,345.16064453125,213.5,44.25,465.625,0.14084507042253522,0.2605633802816901,0.5985915492957746,Week1_22123,default,aphidicolin,0.003
image_00684,Group A,193,70.81409454345703,18563490.0,1830.7583773936494,87111,0.3323020935058594,0.000736236572265625,7.36236572265625,397.8937683105469,415.8158264160156,275.0,67.5,543.0,0.12435233160621761,0.17616580310880828,0.6994818652849741,Week1_22123,default,aphidicolin,0.01
image_00685,Group A,147,47.24881362915039,12385993.0,1346.1170811883494,64648,0.246612548828125,0.000560760498046875,5.60760498046875,387.36395263671875,355.8308410644531,316.0,91.25,560.75,0.10884353741496598,0.1564625850340136,0.7346938775510204,Week1_22123,default,aphidicolin,0.01
image_00686,Group A,147,64.45554733276367,16896635.0,1734.8567199442623,64133,0.24464797973632812,0.000560760498046875,5.60760498046875,384.15985107421875,400.7251892089844,261.0,50.5,597.25,0.1292517006802721,0.2108843537414966,0.6598639455782312,Week1_22123,default,aphidicolin,0.01
image_00687,Group A,131,38.23749923706055,10023731.0,990.0807210350031,60368,0.23028564453125,0.000499725341796875,4.99725341796875,405.93511962890625,369.6049499511719,345.0,115.0,544.75,0.10687022900763359,0.13740458015267176,0.7557251908396947,Week1_22123,default,aphidicolin,0.01
image_00696,Group A,162,64.48199081420898,16903567.0,1662.1093253274303,63635,0.24274826049804688,0.00061798095703125,6.1798095703125,343.9351806640625,363.07867431640625,265.5,50.625,472.625,0.12345679012345678,0.2037037037037037,0.6728395061728395,Week1_22123,default,aphidicolin,0.03
image_00697,Group A,154,61.973731994628906,16246042.0,2053.6606411686516,67536,0.25762939453125,0.00058746337890625,5.8746337890625,388.48699951171875,395.84161376953125,289.0,37.875,589.875,0.16233766233766234,0.19480519480519481,0.6428571428571429,Week1_22123,default,aphidicolin,0.03
image_00698,Group A,150,59.94602966308594,15714492.0,1520.3943039996084,68592,0.26165771484375,0.00057220458984375,5.7220458984375,402.9599914550781,391.94061279296875,328.5,62.5,521.625,0.15333333333333332,0.14,0.7066666666666667,Week1_22123,default,aphidicolin,0.03
image_00699,Group A,139,57.6246337890625,15105952.0,1902.3302687257528,68340,0.2606964111328125,0.000530242919921875,5.30242919921875,437.34173583984375,424.1328125,367.0,65.0,660.75,0.11510791366906475,0.19424460431654678,0.6906474820143885,Week1_22123,default,aphidicolin,0.03
image_00708,Group A,138,50.65262222290039,13278281.0,1471.5246953486785,70048,0.2672119140625,0.00052642822265625,5.2642822265625,449.5833435058594,397.0409851074219,366.5,94.5,715.375,0.10869565217391304,0.15217391304347827,0.7391304347826086,Week1_22123,default,aphidicolin,0.1
image_00709,Group A,131,46.25911331176758,12126549.0,1369.0428952342918,65830,0.25112152099609375,0.000499725341796875,4.99725341796875,443.698486328125,423.02984619140625,307.5,103.5,694.0,0.11450381679389313,0.13740458015267176,0.7480916030534351,Week1_22123,default,aphidicolin,0.1
image_00710,Group A,168,55.469688415527344,14541046.0,1308.1829496160499,67084,0.2559051513671875,0.000640869140625,6.40869140625,349.05950927734375,339.30548095703125,292.75,41.75,538.75,0.1488095238095238,0.19642857142857142,0.6547619047619048,Week1_22123,default,aphidicolin,0.1
image_00711,Group A,191,54.73808670043945,14349261.0,1267.3331538954371,75436,0.2877655029296875,0.000728607177734375,7.28607177734375,344.1125793457031,377.7378234863281,222.0,45.0,529.0,0.16753926701570682,0.18848167539267016,0.643979057591623,Week1_22123,default,aphidicolin,0.1
image_00720,Group A,159,59.259769439697266,15534593.0,1751.805532380924,62542,0.23857879638671875,0.000606536865234375,6.06536865234375,342.8836364746094,360.85400390625,245.5,45.0,529.5,0.16352201257861634,0.20754716981132076,0.6289308176100629,Week1_22123,default,aphidicolin,0.3
image_00721,Group A,139,70.63820266723633,18517381.0,1929.9582864973781,51220,0.1953887939453125,0.000530242919921875,5.30242919921875,325.5072021484375,367.4364929199219,204.5,33.0,468.75,0.17266187050359713,0.2733812949640288,0.5539568345323741,Week1_22123,default,aphidicolin,0.3
image_00722,Group A,98,53.541568756103516,14035601.0,2824.7896843920316,50239,0.19164657592773438,0.00037384033203125,3.7384033203125,455.96429443359375,443.266357421875,308.25,72.125,710.125,0.12244897959183673,0.19387755102040816,0.6836734693877551,Week1_22123,default,aphidicolin,0.3
image_00723,Group A,139,76.0302734375,19930880.0,2493.576720237732,51283,0.19562911987304688,0.000530242919921875,5.30242919921875,322.946044921875,345.07635498046875,179.0,30.0,509.5,0.2302158273381295,0.15827338129496402,0.6115107913669064,Week1_22123,default,aphidicolin,0.3
image_00732,Group A,153,68.4418830871582,17941629.0,1626.9083808472933,50579,0.19294357299804688,0.000583648681640625,5.83648681640625,286.4803771972656,393.52142333984375,105.0,27.5,386.0,0.20261437908496732,0.2875816993464052,0.5098039215686274,Week1_22123,default,aphidicolin,1.0
image_00733,Group A,96,55.91716384887695,14658349.0,2268.1245659369597,42570,0.16239166259765625,0.0003662109375,3.662109375,389.8854064941406,433.7860412597656,162.5,37.25,729.75,0.19791666666666666,0.1875,0.6145833333333334,Week1_22123,default,aphidicolin,1.0
image_00734,Group A,149,84.95240783691406,22269764.0,2450.990914307302,66819,0.2548942565917969,0.000568389892578125,5.68389892578125,395.8758239746094,460.9853210449219,209.5,30.5,608.0,0.21476510067114093,0.2080536912751678,0.5771812080536913,Week1_22123,default,aphidicolin,1.0
image_00735,Group A,106,65.72113800048828,17228402.0,3028.9895806507557,42432,0.161865234375,0.00040435791015625,4.0435791015625,353.2877502441406,453.86273193359375,78.5,25.375,632.125,0.24528301886792453,0.27358490566037735,0.4811320754716981,Week1_22123,default,aphidicolin,1.0
image_00744,Group A,143,86.42206954956055,22655027.0,2894.2513426163787,61655,0.23519515991210938,0.000545501708984375,5.45501708984375,381.87762451171875,444.16558837890625,131.5,39.0,668.0,0.1888111888111888,0.25874125874125875,0.5524475524475524,Week1_22123,default,aphidicolin,3.0
image_00745,Group A,151,65.78302001953125,17244624.0,1906.8153082989156,59586,0.22730255126953125,0.000576019287109375,5.76019287109375,344.6556396484375,409.79730224609375,122.0,36.75,580.0,0.16556291390728478,0.271523178807947,0.5629139072847682,Week1_22123,default,aphidicolin,3.0
image_00746,Group A,158,54.64096450805664,14323801.0,1193.1269872228004,71483,0.2726860046386719,0.00060272216796875,6.0272216796875,396.6202392578125,392.6018981933594,291.25,55.25,583.25,0.12025316455696203,0.22784810126582278,0.6518987341772152,Week1_22123,default,aphidicolin,3.0
image_00747,Group A,127,80.5247688293457,21109085.0,2589.915188507046,49346,0.18824005126953125,0.000484466552734375,4.84466552734375,342.2519836425781,403.9250793457031,135.5,25.75,550.75,0.2440944881889764,0.18110236220472442,0.5748031496062992,Week1_22123,default,aphidicolin,3.0
image_00756,Group A,122,74.69730377197266,19581450.0,2599.0190241024247,52566,0.20052337646484375,0.00046539306640625,4.6539306640625,378.0696716308594,489.562255859375,89.75,28.625,640.375,0.21311475409836064,0.3114754098360656,0.47540983606557374,Week1_22123,default,aphidicolin,10.0
image_00757,Group A,120,40.70695114135742,10671083.0,1437.53278615429,57436,0.2191009521484375,0.000457763671875,4.57763671875,422.6958312988281,431.0179748535156,276.0,63.125,698.375,0.13333333333333333,0.225,0.6416666666666667,Week1_22123,default,aphidicolin,10.0
image_00758,Group A,118,73.62643432617188,19300728.0,2531.1795023372397,59031,0.22518539428710938,0.00045013427734375,4.5013427734375,441.3050842285156,463.23297119140625,310.5,43.875,729.375,0.1694915254237288,0.23728813559322035,0.5932203389830508,Week1_22123,default,aphidicolin,10.0
image_00759,Group A,112,51.199668884277344,13421686.0,1824.7887608766905,52605,0.20067214965820312,0.00042724609375,4.2724609375,414.1785583496094,473.7001647949219,189.75,39.75,696.5,0.14285714285714285,0.25,0.6071428571428571,Week1_22123,default,aphidicolin,10.0
image_02412,Group B,131,54.4195671081543,14265763.0,2286.623321809675,68906,0.26285552978515625,0.000499725341796875,4.99725341796875,469.2404479980469,431.8468017578125,376.0,85.75,713.0,0.12213740458015267,0.16030534351145037,0.7175572519083969,Week1_22123,default,cytochalasin B,0.01
image_02413,Group B,89,43.42506790161133,11383621.0,2313.729523120084,50524,0.1927337646484375,0.000339508056640625,3.39508056640625,509.12921142578125,404.6133728027344,454.0,202.5,741.5,0.06741573033707865,0.12359550561797752,0.8089887640449438,Week1_22123,default,cytochalasin B,0.01
image_02414,Group B,98,53.217037200927734,13950527.0,2912.798403428853,46533,0.17750930786132812,0.00037384033203125,3.7384033203125,424.4438781738281,404.41082763671875,376.25,49.625,670.625,0.15306122448979592,0.16326530612244897,0.6836734693877551,Week1_22123,default,cytochalasin B,0.01
image_02415,Group B,166,66.3091049194336,17382534.0,2130.187039292825,74782,0.28527069091796875,0.00063323974609375,6.3323974609375,400.25,370.8595886230469,303.5,101.875,564.0,0.0963855421686747,0.15060240963855423,0.7530120481927711,Week1_22123,default,cytochalasin B,0.01
image_02424,Group B,160,52.6456184387207,13800733.0,1525.2997791570233,61932,0.2362518310546875,0.0006103515625,6.103515625,337.21875,365.44805908203125,234.25,56.875,458.75,0.14375,0.18125,0.675,Week1_22123,default,cytochalasin B,0.03
image_02425,Group B,118,44.098106384277344,11560054.0,1654.7978931427351,64014,0.24419403076171875,0.00045013427734375,4.5013427734375,483.77117919921875,419.7646484375,431.0,112.0,686.25,0.07627118644067797,0.16101694915254236,0.7627118644067796,Week1_22123,default,cytochalasin B,0.03
image_02426,Group B,186,60.30089569091797,15807518.0,1486.7223737704917,82536,0.314849853515625,0.00070953369140625,7.0953369140625,390.1666564941406,389.3428955078125,281.25,90.125,512.0,0.10752688172043011,0.16129032258064516,0.7311827956989247,Week1_22123,default,cytochalasin B,0.03
image_02427,Group B,148,75.63606643676758,19827541.0,2390.189959130352,72852,0.2779083251953125,0.0005645751953125,5.645751953125,435.79730224609375,426.82598876953125,319.25,91.5,692.125,0.12837837837837837,0.14189189189189189,0.7297297297297297,Week1_22123,default,cytochalasin B,0.03
image_02436,Group B,155,57.24924850463867,15007547.0,2014.7375234678475,74767,0.2852134704589844,0.000591278076171875,5.91278076171875,427.9064636230469,404.2527770996094,310.5,100.75,535.0,0.1032258064516129,0.14838709677419354,0.7483870967741936,Week1_22123,default,cytochalasin B,0.1
image_02437,Group B,120,62.52436447143555,16390387.0,2497.2736754765356,63912,0.243804931640625,0.000457763671875,4.57763671875,471.4708251953125,423.63934326171875,317.75,124.625,676.0,0.05,0.18333333333333332,0.7666666666666667,Week1_22123,default,cytochalasin B,0.1
image_02438,Group B,213,53.79093551635742,14100971.0,1057.310292133232,74780,0.2852630615234375,0.000812530517578125,8.12530517578125,304.73944091796875,292.5197448730469,228.0,54.5,471.0,0.11737089201877934,0.2112676056338028,0.6713615023474179,Week1_22123,default,cytochalasin B,0.1
image_02439,Group B,118,40.00563430786133,10487237.0,1645.759203636655,58098,0.22162628173828125,0.00045013427734375,4.5013427734375,436.4067687988281,356.53662109375,380.25,125.25,609.375,0.09322033898305085,0.1271186440677966,0.7796610169491526,Week1_22123,default,cytochalasin B,0.1
image_02448,Group B,91,33.336097717285156,8738858.0,1787.4198904972873,47786,0.18228912353515625,0.000347137451171875,3.47137451171875,466.4175720214844,396.18133544921875,417.5,112.75,725.75,0.12087912087912088,0.0989010989010989,0.7802197802197802,Week1_22123,default,cytochalasin B,0.3
image_02449,Group B,167,48.21015548706055,12638003.0,1662.7571385347837,62760,0.239410400390625,0.000637054443359375,6.37054443359375,330.11376953125,364.0792236328125,207.5,66.75,491.0,0.11976047904191617,0.20958083832335328,0.6706586826347305,Week1_22123,default,cytochalasin B,0.3
image_02450,Group B,189,49.3045539855957,12924893.0,1240.2657177866058,71602,0.27313995361328125,0.000720977783203125,7.20977783203125,331.6587219238281,297.2969665527344,266.5,85.5,489.0,0.12169312169312169,0.14814814814814814,0.7301587301587301,Week1_22123,default,cytochalasin B,0.3
image_02451,Group B,222,73.31598663330078,19219346.0,1602.9647352722823,77967,0.2974205017089844,0.00084686279296875,8.4686279296875,304.0968322753906,316.9327087402344,227.0,48.875,431.25,0.15765765765765766,0.18468468468468469,0.6576576576576577,Week1_22123,default,cytochalasin B,0.3
image_02460,Group B,119,50.03767013549805,13117075.0,1861.4868736549834,60357,0.23024368286132812,0.000453948974609375,4.53948974609375,449.6974792480469,395.99591064453125,364.5,118.75,689.0,0.1092436974789916,0.1092436974789916,0.7815126050420168,Week1_22123,default,cytochalasin B,1.0
