image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,compound,concentration,table_number
image_08283,Group B,124,55.67397689819336,14594599.0,2212.469732038895,69100,0.2635955810546875,0.0004730224609375,4.730224609375,498.8629150390625,489.2594909667969,363.5,54.5,793.375,0.14516129032258066,0.1774193548387097,0.6774193548387096,AZ-A,0.03,1
image_08400,Group B,166,68.25229263305664,17891929.0,1768.5287365803815,73301,0.2796211242675781,0.00063323974609375,6.3323974609375,389.6385498046875,394.3448486328125,303.0,58.625,515.625,0.10843373493975904,0.21084337349397592,0.6807228915662651,AZ-H,0.01,1
image_08401,Group B,51,32.7816047668457,8593501.0,2091.454580896403,35422,0.13512420654296875,0.000194549560546875,1.94549560546875,627.0392456054688,463.3605041503906,663.5,201.25,903.5,0.058823529411764705,0.11764705882352941,0.8235294117647058,AZ-H,0.01,1
image_08402,Group B,151,73.70457077026367,19321211.0,2200.3984889347194,69298,0.26435089111328125,0.000576019287109375,5.76019287109375,407.0033264160156,432.9624328613281,288.0,66.25,544.0,0.11920529801324503,0.2119205298013245,0.6688741721854304,AZ-H,0.01,1
image_08403,Group B,105,41.13431167602539,10783113.0,1658.3151474769547,45941,0.17525100708007812,0.000400543212890625,4.00543212890625,386.528564453125,350.8099365234375,329.5,76.0,559.0,0.13333333333333333,0.14285714285714285,0.7238095238095238,AZ-H,0.01,1
image_08412,Group B,163,59.77967071533203,15670882.0,2051.3641060683294,71034,0.27097320556640625,0.000621795654296875,6.21795654296875,385.5245361328125,392.9725036621094,298.0,61.5,576.25,0.1411042944785276,0.19631901840490798,0.6625766871165644,AZ-H,0.03,1
image_08413,Group B,103,39.06467056274414,10240569.0,1464.9714685056679,41585,0.15863418579101562,0.000392913818359375,3.92913818359375,356.32525634765625,340.5169982910156,253.0,91.0,518.0,0.11650485436893204,0.14563106796116504,0.7378640776699029,AZ-H,0.03,1
image_08414,Group B,153,63.64393615722656,16683876.0,1499.3859977757093,67205,0.2563667297363281,0.000583648681640625,5.83648681640625,386.6666564941406,360.8211364746094,301.0,58.0,586.0,0.13071895424836602,0.1503267973856209,0.7189542483660131,AZ-H,0.03,1
image_08415,Group B,153,61.45355987548828,16109682.0,1571.59102873964,69780,0.2661895751953125,0.000583648681640625,5.83648681640625,400.9836730957031,407.8363952636719,274.0,66.0,583.0,0.13725490196078433,0.17647058823529413,0.6862745098039216,AZ-H,0.03,1
image_08424,Group B,147,50.708152770996094,13292838.0,1508.2486569820321,68526,0.26140594482421875,0.000560760498046875,5.60760498046875,410.3809509277344,410.3723449707031,298.0,101.0,519.5,0.047619047619047616,0.20408163265306123,0.7482993197278912,AZ-H,0.1,1
image_08425,Group B,109,59.3277587890625,15552416.0,3446.640529498458,62449,0.23822402954101562,0.000415802001953125,4.15802001953125,513.4541015625,457.05950927734375,415.0,77.5,803.5,0.10091743119266056,0.1834862385321101,0.7155963302752294,AZ-H,0.1,1
image_08426,Group B,138,50.11454772949219,13137228.0,1756.6112379485276,65456,0.24969482421875,0.00052642822265625,5.2642822265625,423.3333435058594,358.2905578613281,379.25,91.375,665.5,0.10869565217391304,0.15942028985507245,0.7318840579710145,AZ-H,0.1,1
image_08427,Group B,123,48.26660919189453,12652802.0,2167.885370954813,53624,0.204559326171875,0.000469207763671875,4.69207763671875,386.3943176269531,372.06683349609375,299.5,42.5,661.75,0.21138211382113822,0.14634146341463414,0.6422764227642277,AZ-H,0.1,1
image_08436,Group B,124,56.4626350402832,14801341.0,2583.6150436791213,53551,0.20428085327148438,0.0004730224609375,4.730224609375,385.8387145996094,417.7913818359375,223.5,35.0,631.25,0.20161290322580644,0.1532258064516129,0.6451612903225806,AZ-H,0.3,1
image_08437,Group B,153,70.26269149780273,18418943.0,2133.428547956035,71448,0.272552490234375,0.000583648681640625,5.83648681640625,413.2549133300781,425.2744445800781,291.0,72.0,580.5,0.1568627450980392,0.16339869281045752,0.6797385620915033,AZ-H,0.3,1
image_08438,Group B,143,52.827579498291016,13848433.0,1568.7219076757174,62105,0.23691177368164062,0.000545501708984375,5.45501708984375,382.58392333984375,338.2516784667969,286.0,108.5,582.0,0.1048951048951049,0.13286713286713286,0.7622377622377622,AZ-H,0.3,1
image_08439,Group B,161,51.98763656616211,13628247.0,1634.4953953937948,55625,0.21219253540039062,0.000614166259765625,6.14166259765625,300.21429443359375,329.8808288574219,187.0,53.5,443.0,0.16770186335403728,0.21739130434782608,0.6149068322981367,AZ-H,0.3,1
image_08448,Group B,104,58.498138427734375,15334936.0,2467.016201368533,48612,0.1854400634765625,0.000396728515625,3.96728515625,415.1538391113281,374.2850341796875,378.0,57.375,631.625,0.1346153846153846,0.17307692307692307,0.6923076923076923,AZ-H,1.0,1
image_08449,Group B,153,55.637168884277344,14584950.0,1609.1207263231627,63435,0.24198532104492188,0.000583648681640625,5.83648681640625,365.8692932128906,358.1230163574219,311.5,70.0,519.0,0.1895424836601307,0.13725490196078433,0.673202614379085,AZ-H,1.0,1
image_08450,Group B,114,62.0257453918457,16259677.0,2463.487736680414,53689,0.20480728149414062,0.00043487548828125,4.3487548828125,417.631591796875,384.8729553222656,305.5,89.75,626.75,0.13157894736842105,0.13157894736842105,0.7368421052631579,AZ-H,1.0,1
image_08451,Group B,57,30.058372497558594,7879622.0,1586.0729323732085,30873,0.11777114868164062,0.000217437744140625,2.17437744140625,483.14910888671875,420.91363525390625,360.0,100.5,790.0,0.08771929824561403,0.15789473684210525,0.7543859649122807,AZ-H,1.0,1
image_08460,Group B,140,65.07012939453125,17057744.0,2309.013873066753,56002,0.21363067626953125,0.0005340576171875,5.340576171875,353.0606994628906,382.5906677246094,212.0,29.375,562.625,0.21428571428571427,0.17142857142857143,0.6142857142857143,AZ-H,3.0,1
image_08461,Group B,115,39.81726837158203,10437858.0,1396.498194845335,54164,0.2066192626953125,0.000438690185546875,4.38690185546875,416.3521728515625,434.4126281738281,251.0,88.25,543.75,0.09565217391304348,0.1826086956521739,0.7217391304347827,AZ-H,3.0,1
image_08462,Group B,173,72.11164093017578,18903634.0,1866.7413891469478,66152,0.252349853515625,0.000659942626953125,6.59942626953125,336.0028991699219,386.6777648925781,204.5,41.5,437.0,0.1329479768786127,0.26011560693641617,0.6069364161849711,AZ-H,3.0,1
image_08463,Group B,97,56.00236892700195,14680685.0,2630.8632413059095,43121,0.16449356079101562,0.000370025634765625,3.70025634765625,395.365966796875,384.47723388671875,286.0,45.5,623.5,0.13402061855670103,0.23711340206185566,0.6288659793814433,AZ-H,3.0,1
image_08472,Group B,122,65.58759307861328,17193394.0,2838.918368101993,56090,0.21396636962890625,0.00046539306640625,4.6539306640625,410.3688659667969,384.7295227050781,345.25,63.0,660.75,0.1721311475409836,0.1557377049180328,0.6721311475409836,AZ-H,10.0,1
image_08473,Group B,89,40.552947998046875,10630712.0,2203.247257544659,44698,0.17050933837890625,0.000339508056640625,3.39508056640625,447.2191162109375,374.78936767578125,410.5,50.5,686.0,0.0898876404494382,0.21348314606741572,0.6966292134831461,AZ-H,10.0,1
image_08474,Group B,151,66.28545379638672,17376334.0,1718.81123158423,63581,0.24254226684570312,0.000576019287109375,5.76019287109375,371.8145751953125,412.5950927734375,244.5,47.5,531.5,0.1456953642384106,0.2185430463576159,0.6357615894039735,AZ-H,10.0,1
image_08475,Group B,180,67.98275756835938,17821272.0,1759.0847857063636,78931,0.3010978698730469,0.0006866455078125,6.866455078125,388.1111145019531,377.8618469238281,322.0,46.125,568.5,0.18333333333333332,0.13333333333333333,0.6833333333333333,AZ-H,10.0,1
image_08484,Group B,211,59.141334533691406,15503546.0,1036.9382993908948,82436,0.3144683837890625,0.000804901123046875,8.04901123046875,342.0331726074219,344.4973449707031,250.0,63.75,522.25,0.11374407582938388,0.23696682464454977,0.6492890995260664,AZ-H,30.0,1
image_08485,Group B,89,67.56009674072266,17710474.0,3961.193806594645,53716,0.2049102783203125,0.000339508056640625,3.39508056640625,541.9269409179688,513.94189453125,412.0,63.5,863.0,0.14606741573033707,0.16853932584269662,0.6853932584269663,AZ-H,30.0,1
image_08486,Group B,143,92.45544052124023,24236639.0,3132.5439662961144,58197,0.22200393676757812,0.000545501708984375,5.45501708984375,362.3951110839844,383.1502990722656,290.5,32.25,564.75,0.21678321678321677,0.16783216783216784,0.6153846153846154,AZ-H,30.0,1
image_08487,Group B,173,65.78254699707031,17244500.0,1598.3980266915169,77250,0.29468536376953125,0.000659942626953125,6.59942626953125,396.3988342285156,415.0484313964844,263.0,41.0,644.0,0.1676300578034682,0.2138728323699422,0.6184971098265896,AZ-H,30.0,1
image_09352,Group B,75,35.669776916503906,9350618.0,2206.040336260048,44000,0.1678466796875,0.000286102294921875,2.86102294921875,530.0399780273438,457.6170654296875,474.5,75.75,755.5,0.18666666666666668,0.08,0.7333333333333333,cytochalasin B,10.0,1
image_09353,Group B,65,33.42582321166992,8762379.0,2360.981688050655,43754,0.16690826416015625,0.000247955322265625,2.47955322265625,616.1692504882812,392.73150634765625,623.0,371.0,827.5,0.06153846153846154,0.07692307692307693,0.8615384615384616,cytochalasin B,10.0,1
image_09354,Group B,50,26.556102752685547,6961523.0,1716.6108585236216,27089,0.10333633422851562,0.00019073486328125,1.9073486328125,488.55999755859375,332.80322265625,505.75,209.5,646.875,0.1,0.1,0.8,cytochalasin B,10.0,1
image_09355,Group B,47,23.373870849609375,6127320.0,1459.685339606367,34740,0.1325225830078125,0.000179290771484375,1.79290771484375,672.1914672851562,417.5503234863281,637.0,422.0,846.25,0.02127659574468085,0.0851063829787234,0.8936170212765957,cytochalasin B,10.0,1
image_09364,Group B,51,27.609291076660156,7237610.0,1993.6376373697422,32431,0.12371444702148438,0.000194549560546875,1.94549560546875,576.6470336914062,369.0665283203125,518.0,272.75,853.0,0.0392156862745098,0.0784313725490196,0.8823529411764706,cytochalasin B,30.0,1
image_09365,Group B,21,11.78204345703125,3088592.0,605.0777924917638,10096,0.03851318359375,8.0108642578125e-05,0.80108642578125,434.80950927734375,399.01788330078125,469.5,39.5,721.0,0.23809523809523808,0.14285714285714285,0.6190476190476191,cytochalasin B,30.0,1
image_09366,Group B,60,24.813560485839844,6504726.0,1714.6468885619543,32579,0.12427902221679688,0.0002288818359375,2.288818359375,493.57501220703125,340.6114807128906,435.0,267.875,662.125,0.06666666666666667,0.1,0.8333333333333334,cytochalasin B,30.0,1
image_09367,Group B,29,16.921825408935547,4435955.0,1162.332095978185,16832,0.064208984375,0.000110626220703125,1.10626220703125,524.2069091796875,395.3197326660156,507.0,270.0,668.5,0.06896551724137931,0.10344827586206896,0.8275862068965517,cytochalasin B,30.0,1
image_09484,Group B,174,62.234371185302734,16314367.0,1810.0408533811424,70758,0.26992034912109375,0.00066375732421875,6.6375732421875,357.32183837890625,401.3188781738281,149.25,44.75,588.375,0.1781609195402299,0.22413793103448276,0.5977011494252874,AZ-A,0.1,1
image_09485,Group B,159,56.87987518310547,14910718.0,1476.2319842129364,73729,0.2812538146972656,0.000606536865234375,6.06536865234375,409.7515869140625,432.9029846191406,296.0,35.75,659.25,0.16981132075471697,0.22012578616352202,0.610062893081761,AZ-A,0.1,1
image_09486,Group B,180,56.39832305908203,14784482.0,1411.0766903031035,79280,0.30242919921875,0.0006866455078125,6.866455078125,391.9527893066406,390.13525390625,250.5,41.0,689.625,0.17777777777777778,0.16111111111111112,0.6611111111111111,AZ-A,0.1,1
image_09487,Group B,99,39.31731414794922,10306798.0,1666.5786101323902,48451,0.18482589721679688,0.000377655029296875,3.77655029296875,434.65655517578125,418.50030517578125,285.0,64.0,731.0,0.15151515151515152,0.12121212121212122,0.7272727272727273,AZ-A,0.1,1
image_09496,Group B,167,78.42784881591797,20559390.0,1917.4991353321238,70574,0.26921844482421875,0.000637054443359375,6.37054443359375,370.511962890625,412.68768310546875,235.5,32.25,584.25,0.20359281437125748,0.20958083832335328,0.5868263473053892,AZ-A,0.3,1
image_09497,Group B,137,77.6547966003418,20356739.0,3103.7254352903547,62063,0.23675155639648438,0.000522613525390625,5.22613525390625,405.0328369140625,451.3635559082031,147.0,39.0,700.5,0.1386861313868613,0.32116788321167883,0.5401459854014599,AZ-A,0.3,1
image_09498,Group B,146,75.3565902709961,19754278.0,2404.715304010955,74400,0.2838134765625,0.00055694580078125,5.5694580078125,451.7362976074219,453.3049011230469,317.0,55.875,697.75,0.1095890410958904,0.22602739726027396,0.6643835616438356,AZ-A,0.3,1
image_09499,Group B,120,84.9963150024414,22281274.0,4037.3278596507735,55534,0.21184539794921875,0.000457763671875,4.57763671875,414.0,478.40850830078125,172.25,31.75,708.375,0.15833333333333333,0.25833333333333336,0.5833333333333334,AZ-A,0.3,1
image_09508,Group B,134,57.124813079833984,14974927.0,1641.8794602998387,66786,0.25476837158203125,0.00051116943359375,5.1116943359375,442.5596923828125,451.1856689453125,252.0,63.5,730.625,0.09701492537313433,0.26119402985074625,0.6417910447761194,AZ-A,1.0,1
image_09509,Group B,117,67.87998580932617,17794331.0,2735.6903809873475,63960,0.243988037109375,0.000446319580078125,4.46319580078125,489.5812072753906,502.1134948730469,260.0,47.0,880.5,0.1623931623931624,0.2222222222222222,0.6153846153846154,AZ-A,1.0,1
image_09510,Group B,106,35.33906173706055,9263923.0,1179.0472418808931,44324,0.1690826416015625,0.00040435791015625,4.0435791015625,367.51416015625,361.75335693359375,258.75,57.5,499.625,0.1320754716981132,0.16037735849056603,0.7075471698113207,AZ-A,1.0,1
image_09511,Group B,115,58.24006271362305,15267283.0,2744.244978383518,53734,0.20497894287109375,0.000438690185546875,4.38690185546875,417.2478332519531,467.1679992675781,154.5,38.25,731.0,0.17391304347826086,0.2956521739130435,0.5304347826086957,AZ-A,1.0,1
image_09520,Group B,148,79.10982131958008,20738165.0,3118.5920538102364,71581,0.2730598449707031,0.0005645751953125,5.645751953125,431.0641784667969,494.8339538574219,137.25,31.5,733.875,0.19594594594594594,0.25675675675675674,0.5472972972972973,AZ-A,3.0,1
image_09521,Group B,108,54.76493835449219,14356300.0,2224.1246089988854,54893,0.20940017700195312,0.0004119873046875,4.119873046875,449.4398193359375,452.873779296875,292.25,55.75,787.125,0.14814814814814814,0.2037037037037037,0.6481481481481481,AZ-A,3.0,1
image_09522,Group B,135,46.53879165649414,12199865.0,1470.9656811815075,58899,0.22468185424804688,0.000514984130859375,5.14984130859375,384.45556640625,405.3558044433594,197.5,46.0,656.5,0.13333333333333333,0.22962962962962963,0.6370370370370371,AZ-A,3.0,1
image_09523,Group B,110,59.813968658447266,15679873.0,2995.4635574705753,50552,0.192840576171875,0.00041961669921875,4.1961669921875,412.1499938964844,468.2236633300781,168.75,42.375,769.125,0.17272727272727273,0.24545454545454545,0.5818181818181818,AZ-A,3.0,1
image_09532,Group B,94,58.48078536987305,15330387.0,3100.284672607071,50465,0.19250869750976562,0.00035858154296875,3.5858154296875,478.79254150390625,499.939208984375,273.5,62.375,832.375,0.1276595744680851,0.20212765957446807,0.6702127659574468,AZ-A,10.0,1
image_09533,Group B,107,43.87883377075195,11502573.0,2018.0671554453293,54903,0.20943832397460938,0.000408172607421875,4.08172607421875,457.34112548828125,475.79339599609375,229.0,60.5,853.25,0.1308411214953271,0.2523364485981308,0.616822429906542,AZ-A,10.0,1
image_09534,Group B,140,54.08706283569336,14178599.0,1764.3109205814399,67014,0.25563812255859375,0.0005340576171875,5.340576171875,423.46429443359375,433.7769775390625,236.5,49.25,708.75,0.12857142857142856,0.24285714285714285,0.6285714285714286,AZ-A,10.0,1
image_09535,Group B,116,48.40910720825195,12690157.0,2103.039918126873,62870,0.23983001708984375,0.0004425048828125,4.425048828125,484.70257568359375,493.5964660644531,365.75,53.0,756.875,0.11206896551724138,0.25,0.6379310344827587,AZ-A,10.0,1
image_09544,Group B,118,68.13786697387695,17861933.0,2077.2374586093792,57115,0.21787643432617188,0.00045013427734375,4.5013427734375,431.059326171875,453.0190734863281,224.75,37.125,832.5,0.1864406779661017,0.2542372881355932,0.559322033898305,AZ-A,30.0,1
image_09545,Group B,97,55.77740478515625,14621712.0,3113.7191510163248,52846,0.20159149169921875,0.000370025634765625,3.70025634765625,485.7886657714844,469.48028564453125,341.5,66.0,749.5,0.08247422680412371,0.27835051546391754,0.6391752577319587,AZ-A,30.0,1
image_09546,Group B,166,66.28533935546875,17376304.0,1215.813303437084,75252,0.2870635986328125,0.00063323974609375,6.3323974609375,399.05120849609375,391.8309631347656,314.75,53.125,598.75,0.12650602409638553,0.23493975903614459,0.6385542168674698,AZ-A,30.0,1
image_09547,Group B,129,53.219932556152344,13951286.0,1825.170806916838,59169,0.22571182250976562,0.000492095947265625,4.92095947265625,405.18603515625,484.3800354003906,130.0,41.0,703.5,0.17829457364341086,0.2713178294573643,0.5503875968992248,AZ-A,30.0,1
image_10164,Group B,32,27.649776458740234,7248223.0,1462.5199330402393,15331,0.058483123779296875,0.0001220703125,1.220703125,430.390625,403.261962890625,298.75,84.5,628.75,0.09375,0.1875,0.71875,nocodazole,1.0,1
image_10165,Group B,44,32.1960563659668,8440003.0,1894.1004817316862,20865,0.07959365844726562,0.0001678466796875,1.678466796875,419.875,446.3211975097656,232.0,88.75,626.375,0.06818181818181818,0.18181818181818182,0.75,nocodazole,1.0,1
image_10166,Group B,37,39.0706787109375,10242144.0,2177.0951937288046,14468,0.0551910400390625,0.000141143798828125,1.41143798828125,341.60809326171875,426.2325439453125,169.0,43.5,431.5,0.08108108108108109,0.32432432432432434,0.5945945945945946,nocodazole,1.0,1
image_10167,Group B,29,27.019668579101562,7083044.0,1581.9183906128164,17504,0.0667724609375,0.000110626220703125,1.10626220703125,546.1034545898438,574.6271362304688,292.0,43.0,936.0,0.10344827586206896,0.20689655172413793,0.6896551724137931,nocodazole,1.0,1
image_10176,Group B,35,36.80232620239258,9647509.0,2149.7419576319953,13644,0.0520477294921875,0.000133514404296875,1.33514404296875,343.1000061035156,323.13970947265625,243.0,52.5,463.75,0.0,0.2857142857142857,0.7142857142857143,nocodazole,3.0,1
image_10177,Group B,40,25.458526611328125,6673800.0,1284.531368642114,22728,0.086700439453125,0.000152587890625,1.52587890625,511.75,514.4456176757812,286.0,69.75,1040.25,0.075,0.25,0.675,nocodazole,3.0,1
image_10178,Group B,40,30.702613830566406,8048506.0,1908.7585234413273,18586,0.07089996337890625,0.000152587890625,1.52587890625,413.95001220703125,444.5938415527344,214.25,76.25,571.0,0.075,0.25,0.675,nocodazole,3.0,1
image_10179,Group B,47,27.414569854736328,7186565.0,1342.8209029842255,28249,0.10776138305664062,0.000179290771484375,1.79290771484375,533.5850830078125,491.5376281738281,402.0,109.5,785.75,0.02127659574468085,0.19148936170212766,0.7872340425531915,nocodazole,3.0,1
image_10416,Group A,20,18.122089385986328,4750597.0,1178.9222317855892,11194,0.04270172119140625,7.62939453125e-05,0.762939453125,502.29998779296875,324.248779296875,432.75,229.875,763.5,0.0,0.1,0.9,taxol,0.3,1
image_10417,Group A,25,15.581710815429688,4084652.0,1043.0503149197903,13621,0.051959991455078125,9.5367431640625e-05,0.95367431640625,484.44000244140625,248.0543670654297,498.0,366.5,658.5,0.0,0.08,0.92,taxol,0.3,1
image_10418,Group A,37,22.089630126953125,5790664.0,1463.6356203099713,23724,0.0904998779296875,0.000141143798828125,1.41143798828125,580.54052734375,412.5356750488281,594.0,226.0,931.5,0.08108108108108109,0.05405405405405406,0.8648648648648649,taxol,0.3,1
image_10419,Group A,40,28.129337310791016,7373937.0,2079.9365608920198,20418,0.07788848876953125,0.000152587890625,1.52587890625,459.5,415.1466369628906,323.0,135.375,603.625,0.05,0.1,0.85,taxol,0.3,1
image_10420,Group A,27,12.424785614013672,3257083.0,866.5197868269024,14233,0.054294586181640625,0.000102996826171875,1.02996826171875,472.3888854980469,327.48797607421875,508.5,254.0,621.5,0.0,0.14814814814814814,0.8518518518518519,taxol,0.3,1
image_10421,Group A,29,18.176666259765625,4764904.0,1310.9754800116643,19203,0.07325363159179688,0.000110626220703125,1.10626220703125,590.2930908203125,453.1632080078125,601.5,181.0,865.5,0.034482758620689655,0.034482758620689655,0.9310344827586207,taxol,0.3,1
image_10422,Group A,38,21.044708251953125,5516744.0,1423.5233917972073,21223,0.08095932006835938,0.00014495849609375,1.4495849609375,501.2631530761719,393.18572998046875,482.5,153.625,643.625,0.07894736842105263,0.13157894736842105,0.7894736842105263,taxol,0.3,1
image_10423,Group A,32,18.483299255371094,4845286.0,1244.6162295690156,20909,0.07976150512695312,0.0001220703125,1.220703125,588.40625,402.09478759765625,483.0,292.0,818.875,0.0,0.09375,0.90625,taxol,0.3,1
image_10424,Group A,46,25.062416076660156,6569962.0,1657.150065415015,24445,0.09325027465820312,0.00017547607421875,1.7547607421875,472.2391357421875,391.78582763671875,356.75,191.625,636.375,0.06521739130434782,0.08695652173913043,0.8478260869565217,taxol,0.3,1
image_10425,Group A,25,14.223876953125,3728704.0,1073.0140575766563,12545,0.047855377197265625,9.5367431640625e-05,0.95367431640625,446.7799987792969,344.0768737792969,396.5,113.5,595.0,0.04,0.16,0.8,taxol,0.3,1
image_10426,Group A,35,18.35649871826172,4812046.0,1193.2267904998153,22837,0.08711624145507812,0.000133514404296875,1.33514404296875,590.4857177734375,385.7193603515625,537.5,297.5,747.5,0.02857142857142857,0.02857142857142857,0.9428571428571428,taxol,0.3,1
image_10427,Group A,26,15.24407958984375,3996144.0,876.9168732129037,17909,0.06831741333007812,9.918212890625e-05,0.9918212890625,619.0192260742188,444.13671875,596.25,233.375,835.375,0.038461538461538464,0.038461538461538464,0.9230769230769231,taxol,0.3,1
image_10428,Group A,46,26.75014877319336,7012391.0,1804.4809970634378,26342,0.10048675537109375,0.00017547607421875,1.7547607421875,507.5108642578125,388.4745178222656,484.0,155.375,755.0,0.06521739130434782,0.08695652173913043,0.8478260869565217,taxol,0.3,1
image_10429,Group A,41,19.865215301513672,5207547.0,1492.3129068460403,23794,0.09076690673828125,0.000156402587890625,1.56402587890625,522.7073364257812,415.0810852050781,360.5,187.0,708.0,0.024390243902439025,0.12195121951219512,0.8536585365853658,taxol,0.3,1
image_10430,Group A,27,12.94647216796875,3393840.0,834.0276828669012,14448,0.05511474609375,0.000102996826171875,1.02996826171875,483.2962951660156,375.4319152832031,355.5,227.5,629.5,0.037037037037037035,0.0,0.9629629629629629,taxol,0.3,1
image_10431,Group A,45,24.314693450927734,6373951.0,1619.2495207358006,23752,0.090606689453125,0.000171661376953125,1.71661376953125,470.1444396972656,399.2262878417969,396.5,100.0,734.5,0.1111111111111111,0.13333333333333333,0.7555555555555555,taxol,0.3,1
image_10432,Group A,27,22.904659271240234,6004319.0,1663.6086812941212,18433,0.07031631469726562,0.000102996826171875,1.02996826171875,618.611083984375,394.24310302734375,647.5,342.0,867.0,0.1111111111111111,0.037037037037037035,0.8518518518518519,taxol,0.3,1
image_10433,Group A,25,18.893577575683594,4952838.0,1404.5289651001222,17088,0.065185546875,9.5367431640625e-05,0.95367431640625,609.3400268554688,459.2763977050781,439.5,228.0,1085.5,0.08,0.04,0.88,taxol,0.3,1
image_10434,Group A,40,30.37484359741211,7962583.0,2320.4316014998913,29782,0.11360931396484375,0.000152587890625,1.52587890625,671.9249877929688,449.5367126464844,571.75,321.125,1042.125,0.05,0.05,0.9,taxol,0.3,1
image_10435,Group A,26,15.842121124267578,4152917.0,1102.0746874502947,10734,0.04094696044921875,9.918212890625e-05,0.9918212890625,367.0769348144531,289.9139404296875,245.0,153.0,564.875,0.038461538461538464,0.11538461538461539,0.8461538461538461,taxol,0.3,1
image_10436,Group A,27,16.07415008544922,4213742.0,1100.59741466766,18813,0.07176589965820312,0.000102996826171875,1.02996826171875,627.611083984375,409.5165100097656,584.5,338.0,845.25,0.037037037037037035,0.07407407407407407,0.8888888888888888,taxol,0.3,1
image_10437,Group A,29,13.250076293945312,3473428.0,753.3506698550191,15086,0.05754852294921875,0.000110626220703125,1.10626220703125,466.3103332519531,305.95928955078125,459.5,177.5,620.0,0.0,0.13793103448275862,0.8620689655172413,taxol,0.3,1
image_10438,Group A,36,23.63574981689453,6195970.0,1839.706524684967,17109,0.06526565551757812,0.0001373291015625,1.373291015625,425.09722900390625,390.09271240234375,325.5,103.5,536.875,0.05555555555555555,0.16666666666666666,0.7777777777777778,taxol,0.3,1
image_10439,Group A,32,21.504741668701172,5637339.0,1432.4372028583748,21539,0.08216476440429688,0.0001220703125,1.220703125,605.375,446.2730712890625,537.5,242.125,836.375,0.0625,0.09375,0.84375,taxol,0.3,1
image_10440,Group A,56,33.21602249145508,8707381.0,2308.661780785871,33043,0.12604904174804688,0.000213623046875,2.13623046875,526.0178833007812,415.4068603515625,434.0,193.875,744.5,0.10714285714285714,0.08928571428571429,0.8035714285714286,taxol,0.3,1
image_10441,Group A,41,25.205814361572266,6607553.0,1763.9774730596546,30166,0.11507415771484375,0.000156402587890625,1.56402587890625,668.6463623046875,436.0171203613281,643.0,413.0,858.0,0.024390243902439025,0.12195121951219512,0.8536585365853658,taxol,0.3,1
image_10442,Group A,40,22.060806274414062,5783108.0,1575.9472989959177,26673,0.10174942016601562,0.000152587890625,1.52587890625,600.8250122070312,445.2137145996094,510.0,215.875,919.0,0.0,0.1,0.9,taxol,0.3,1
image_10443,Group A,43,20.33510971069336,5330727.0,1504.7422966661252,26439,0.10085678100585938,0.000164031982421875,1.64031982421875,554.1046752929688,403.3192138671875,424.0,206.25,831.25,0.0,0.06976744186046512,0.9302325581395349,taxol,0.3,1
image_11676,Group A,45,24.174270629882812,6337140.0,1713.9114098378923,29844,0.1138458251953125,0.000171661376953125,1.71661376953125,599.111083984375,486.0088806152344,570.0,79.0,964.5,0.06666666666666667,0.2,0.7333333333333333,taxol,1.0,1
image_11677,Group A,37,23.45711898803711,6149143.0,1747.7147063237935,25096,0.095733642578125,0.000141143798828125,1.41143798828125,612.1756591796875,451.1479187011719,564.0,264.5,863.5,0.08108108108108109,0.10810810810810811,0.8108108108108109,taxol,1.0,1
image_11678,Group A,30,17.910602569580078,4695157.0,1207.922508129952,20473,0.07809829711914062,0.00011444091796875,1.1444091796875,614.9666748046875,492.32342529296875,516.25,156.125,1082.75,0.06666666666666667,0.13333333333333333,0.8,taxol,1.0,1
image_11679,Group A,40,20.369815826416016,5339825.0,1340.0176208675693,23124,0.0882110595703125,0.000152587890625,1.52587890625,510.3999938964844,440.0528869628906,394.0,136.0,761.375,0.0,0.175,0.825,taxol,1.0,1
image_11688,Group A,37,26.58167266845703,6968226.0,1767.4740806128248,23695,0.09038925170898438,0.000141143798828125,1.41143798828125,568.1216430664062,390.39031982421875,508.5,281.0,869.5,0.02702702702702703,0.08108108108108109,0.8918918918918919,taxol,3.0,1
image_11689,Group A,41,23.801589965820312,6239444.0,1529.0109111682978,26018,0.09925079345703125,0.000156402587890625,1.56402587890625,570.0853881835938,504.7582702636719,417.5,92.5,996.0,0.14634146341463414,0.14634146341463414,0.7073170731707317,taxol,3.0,1
image_11690,Group A,35,21.81939697265625,5719824.0,1783.311414834112,23903,0.09118270874023438,0.000133514404296875,1.33514404296875,612.2571411132812,482.1142578125,490.0,192.0,999.0,0.08571428571428572,0.08571428571428572,0.8285714285714286,taxol,3.0,1
image_11691,Group A,27,16.99884796142578,4456146.0,1204.19428883394,15734,0.06002044677734375,0.000102996826171875,1.02996826171875,520.2963256835938,443.51043701171875,372.5,177.5,961.5,0.037037037037037035,0.14814814814814814,0.8148148148148148,taxol,3.0,1
image_11952,Group B,170,68.93600082397461,18071159.0,2383.9967853005364,75821,0.2892341613769531,0.00064849853515625,6.4849853515625,396.6323547363281,366.30609130859375,318.0,103.125,541.75,0.1,0.14705882352941177,0.7529411764705882,DMSO,0.0,1
